model,Gsolv,timing
975,-1936.1303415,35.39
976,-1975.226662,36.14
977,-1891.0662595000001,35.55
978,-1930.272851,35.6
979,-1933.292176,34.89
980,-1886.547774,36.06
981,-1913.1047064999998,34.98
982,-1917.7938495,34.28
983,-1948.4544385,35.58
984,-1907.6436664999999,35.94
985,-1905.141565,34.21
986,-1947.375358,34.48
987,-1953.5610359999998,35.62
988,-1959.541925,34.21
989,-1999.9562465,34.62
990,-1985.6393950000001,34.36
991,-1964.866439,34.87
992,-1931.428071,35.73
993,-1969.188012,35.08
994,-1953.9837415000002,35.8
995,-1923.997906,35.64
996,-1956.3939505,35.48
997,-1958.365701,35.89
998,-2032.3076575,35.83
999,-2007.473053,35.77
1000,-1991.788316,36.84
