model,Gsolv,timing
978,-2028.1357380000002,37.4
979,-2078.8840275,38.06
980,-2011.789375,36.95
981,-2033.4103675,37.48
982,-1981.5094835,36.97
983,-2036.1408875,35.77
984,-2035.408373,35.72
985,-2052.783932,36.58
986,-2046.4144689999998,36.86
987,-2038.5931045,37.97
988,-2006.9111959999998,36.38
989,-2028.5164355,36.74
990,-1992.3475475,36.8
991,-1974.9483590000002,36.59
992,-1986.9915274999998,36.86
993,-2024.3733965000001,36.85
994,-2002.2430570000001,36.16
995,-2008.8566915,35.66
996,-2031.858697,36.95
997,-2036.3666805,36.48
998,-2080.8479015,35.61
999,-2073.966466,37.77
1000,-1995.763323,37.19
